web-scraper-order,web-scraper-start-url,offer_url,offer_url-href,location,net_price,deposit,area,room_num,build_type,floor,total_floor,build_mat,windows,heating,year_built,status,agd,security,add_info,rest_info,offer_ID,next_pagination,next_pagination-href,add_cost,offer_last_update,second_page,second_page-href,third_page,third_page-href
1612262360-1324,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"40 m²
                    
                        Mieszkanie do wynajęcia 40 m2 1 pokój duza kuchni",https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-40-m2-1-pokoj-duza-kuchni-ID49oCG.html#6bbf101619,"Warszawa, Wola, ul. Józefa Bema",1 300 zł,Kaucja:2 000 zł,Powierzchnia:40 m²,Liczba pokoi:1,,Piętro:1,Liczba pięter:3,Materiał budynku:cegła,Okna:plastikowe,,,,lodówkameblepiekarnikkuchenka,domofon / wideofon,balkongaraż/miejsce parkingoweoddzielna kuchnia,,Nr oferty w Otodom: 61344950,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=18,Czynsz - dodatkowo:600 zł,Data aktualizacji: 10 dni temu,,,,
1612265787-2448,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"40 m²
                    
                        40 m2 2 pokoje osiedle Saska wysoki standard",https://www.otodom.pl/pl/oferta/40-m2-2-pokoje-osiedle-saska-wysoki-standard-ID49PjS.html#a72f4affab,"Warszawa, Praga-Południe, Gocław, ul. Jana Nowaka-Jeziorańskiego",2 000 zł,Kaucja:2 000 zł,Powierzchnia:40 m²,Liczba pokoi:2,Rodzaj zabudowy:apartamentowiec,Piętro:7,Liczba pięter:13,Materiał budynku:inne,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2015,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,drzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochrona,telewizja kablowainternet,balkongaraż/miejsce parkingowewinda,Nr oferty w Otodom: 61447572,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=3,Czynsz - dodatkowo:356 zł,Data aktualizacji: 4 dni temu,,,,
1612264018-1871,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"40 m²
                    
                        Wynajmę mieszkanie",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-ID49CKu.html#7e930f9f3f,"Warszawa, Wola, ul. Sztuk Pięknych 4",2 100 zł,Kaucja:2 500 zł,Powierzchnia:40 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:2,Liczba pięter:6,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2015,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkapralka,teren zamkniętydomofon / wideofonmonitoring / ochrona,internet,balkongaraż/miejsce parkingowewinda,Nr oferty w Otodom: 61399250,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=11,Czynsz - dodatkowo:400 zł,Data aktualizacji: 16 dni temu,,,,
1612264043-1879,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"37 m²
                    
                        Mieszkanie 2 pok przy samym METRZE wysoki standard",https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-przy-samym-metrze-wysoki-standard-ID49CPK.html#7e930f9f3f,"Warszawa, Żoliborz, ul. Jana Kasprowicza",2 300 zł,Kaucja:2 300 zł,Powierzchnia:37 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:1,Liczba pięter:4,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenka,domofon / wideofon,balkonpiwnica,,Nr oferty w Otodom: 61399576,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=11,,Data aktualizacji: 5 godzin temu,,,,
1612265053-2207,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"42 m²
                    
                        Mieszkanie 2 pok. Nowogrodzka Pl. 3 Krzyży Vitkac",https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-nowogrodzka-pl-3-krzyzy-vitkac-ID49JN2.html#46fc8c958f,"Warszawa, Centrum, Nowogrodzka 6A",5 000 zł,Kaucja:15 000 zł,Powierzchnia:42 m²,Liczba pokoi:2,Rodzaj zabudowy:kamienica,Piętro:3,Liczba pięter:5,Materiał budynku:cegła,Okna:drewniane,Ogrzewanie:miejskie,,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkatelewizorpralka,system alarmowyteren zamkniętydomofon / wideofon,telewizja kablowainternet,balkonwinda,Nr oferty w Otodom: 61426316,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=6,Czynsz - dodatkowo:11 zł,Data aktualizacji: 1 dzień temu,,,,
1612258688-132,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"40 m²
                    
                        Nowy apartament z pięknym widokiem na Mokotowie",https://www.otodom.pl/pl/oferta/nowy-apartament-z-pieknym-widokiem-na-mokotowie-ID3ixXO.html#28491f7c45,"Warszawa, Mokotów, Osiedle Hubertus",2 500 zł,Kaucja:2 800 zł,Powierzchnia:40 m²,Liczba pokoi:1,Rodzaj zabudowy:apartamentowiec,Piętro:7,Liczba pięter:10,Materiał budynku:cegła,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2009,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkatelewizorpralka,teren zamkniętydomofon / wideofonmonitoring / ochrona,telewizja kablowa,balkonpiwnicagaraż/miejsce parkingowewindatylko dla niepalącychpom. użytkowe,Nr oferty w Otodom: 48749472,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=34,Czynsz - dodatkowo:300 zł,Data aktualizacji: 4 dni temu,,,,
1612264046-1880,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"63 m²
                    
                        Wynajmę 63m2, 3 pokoje, Śródmieście, blisko metra",https://www.otodom.pl/pl/oferta/wynajme-63m2-3-pokoje-srodmiescie-blisko-metra-ID49CPN.html#7e930f9f3f,"Warszawa, Śródmieście, Stawki",3 800 zł,Kaucja:3 800 zł,Powierzchnia:63 m²,Liczba pokoi:3,Rodzaj zabudowy:blok,Piętro:5,Liczba pięter:5,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2007,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkatelewizorpralka,teren zamkniętydomofon / wideofonmonitoring / ochrona,balkongaraż/miejsce parkingowewindatylko dla niepalących,,Nr oferty w Otodom: 61399579,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=11,,Data aktualizacji: 6 dni temu,,,,
1612261851-1157,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"39 m²
                    
                        Studio, Świetna lokalizacja, Środmieście",https://www.otodom.pl/pl/oferta/studio-swietna-lokalizacja-srodmiescie-ID497h8.html#88f8353541,"Warszawa, Śródmieście, ul.  Polna",1 550 zł,Kaucja:2 000 zł,Powierzchnia:39 m²,Liczba pokoi:1,Rodzaj zabudowy:apartamentowiec,Piętro:1,Liczba pięter:6,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2003,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkatelewizorpralka,drzwi / okna antywłamaniowedomofon / wideofonmonitoring / ochrona,telewizja kablowainternet,windapom. użytkowe,Nr oferty w Otodom: 61278266,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=20,Czynsz - dodatkowo:450 zł,Data aktualizacji: 6 dni temu,,,,
1612265516-2359,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"50 m²
                    
                        Pełczyńskiego 2 pokoje+kuchnia (najem okazjonalny)",https://www.otodom.pl/pl/oferta/pelczynskiego-2-pokoje-kuchnia-najem-okazjonalny-ID49Nv9.html#7104859108,"Warszawa, Bemowo, Górce, ul. gen. Tadeusza Pełczyńskiego",1 800 zł,Kaucja:3 500 zł,Powierzchnia:50 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:2,Liczba pięter:4,,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:1999,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,teren zamkniętymonitoring / ochrona,balkonpiwnicagaraż/miejsce parkingoweoddzielna kuchnia,,Nr oferty w Otodom: 61440645,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=4,Czynsz - dodatkowo:500 zł,Data aktualizacji: 6 dni temu,,,,
1612258733-147,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"32 m²
                    
                        Mieszkanie 1 pokojowe al. KEN , NATOLIN, URSYNÓW",https://www.otodom.pl/pl/oferta/mieszkanie-1-pokojowe-al-ken-natolin-ursynow-ID3lYOL.html#28491f7c45,"Warszawa, Ursynów, Natolin",1 799 zł,Kaucja:2 000 zł,Powierzchnia:32 m²,Liczba pokoi:1,Rodzaj zabudowy:blok,Piętro:7,Liczba pięter:8,Materiał budynku:cegła,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2008,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkapralka,drzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochrona,balkonwindatylko dla niepalących,wynajmę również studentom,Nr oferty w Otodom: 49567683,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=34,,Data aktualizacji: 4 dni temu,,,,
1612259128-278,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"42 m²
                    
                        wynajmę mieszkanie Bielany",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-bielany-ID3LVnq.html#cd97f0dd79,"Warszawa, Bielany, Heroldów",2 200 zł,Kaucja:4 800 zł,Powierzchnia:42 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:4,Liczba pięter:5,,,Ogrzewanie:miejskie,,,lodówkameblepiekarnikkuchenkapralka,balkongaraż/miejsce parkingowewindatylko dla niepalących,,,Nr oferty w Otodom: 55754828,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=32,,Data aktualizacji: 17 dni temu,,,,
1612264597-2058,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"38 m²
                    
                        Wynajmę mieszkanie 2 pokojowe Warszawa",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pokojowe-warszawa-ID49Gtp.html#744bf652fe,"Warszawa, Praga-Północ, ul. Blaszana 1",2 000 zł,Kaucja:2 600 zł,Powierzchnia:38 m²,Liczba pokoi:2,Rodzaj zabudowy:blok,Piętro:2,Liczba pięter:10,Materiał budynku:wielka płyta,Okna:plastikowe,Ogrzewanie:miejskie,,,lodówkameblepiekarnikkuchenkatelewizorpralka,domofon / wideofon,telewizja kablowa,balkonpiwnica,Nr oferty w Otodom: 61413567,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=8,Czynsz - dodatkowo:600 zł,Data aktualizacji: 15 godzin temu,,,,
1612258598-102,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"34 m²
                    
                        Mieszkanie jednopokojowe typu Studio blisko metra",https://www.otodom.pl/pl/oferta/mieszkanie-jednopokojowe-typu-studio-blisko-metra-ID3c06S.html#1d6746a455,"Warszawa, Ursynów, Stokłosy 7",1 800 zł,Kaucja:1 800 zł,Powierzchnia:34 m²,Liczba pokoi:1,Rodzaj zabudowy:blok,Piętro:4,Liczba pięter:10,,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1980,Stan wykończenia:do zamieszkania,lodówkameblekuchenkapralka,drzwi / okna antywłamaniowedomofon / wideofon,balkonwindatylko dla niepalących,,Nr oferty w Otodom: 47189370,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=35,,Data aktualizacji: 1 dzień temu,,,,
1612264288-1957,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"18 m²
                    
                        Kawalerka na Bliskiej Woli",https://www.otodom.pl/pl/oferta/kawalerka-na-bliskiej-woli-ID49Egs.html#a3c75cdc52,"Warszawa, Wola, al. Aleja Prymasa Tysiąclecia",1 800 zł,Kaucja:1 800 zł,Powierzchnia:18 m²,Liczba pokoi:1,Rodzaj zabudowy:apartamentowiec,Piętro:4,Liczba pięter:11,Materiał budynku:drewno,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:2018,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkapralka,system alarmowydrzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochrona,klimatyzacjabalkongaraż/miejsce parkingowewinda,,Nr oferty w Otodom: 61405076,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=10,,Data aktualizacji: 2 dni temu,,,,
1612258739-149,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"55 m²
                    
                        mieszkanie 2 pokoje, Targówek, Os. Zielone Zacisze",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-targowek-os-zielone-zacisze-ID3mz3d.html#28491f7c45,"Warszawa, Targówek, Targówek Mieszkaniowy, Św. Wincentego, osiedle Zielone Zacisze",1 950 zł,Kaucja:4 000 zł,Powierzchnia:55 m²,Liczba pokoi:2,Rodzaj zabudowy:apartamentowiec,Piętro:4,Liczba pięter:5,,Okna:drewniane,Ogrzewanie:miejskie,Rok budowy:2004,Stan wykończenia:do zamieszkania,lodówkameblepiekarnikkuchenkatelewizorpralka,drzwi / okna antywłamanioweteren zamkniętydomofon / wideofonmonitoring / ochrona,balkongaraż/miejsce parkingowewindatylko dla niepalących,,Nr oferty w Otodom: 49706963,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=34,Czynsz - dodatkowo:500 zł,Data aktualizacji: 7 dni temu,,,,
1612260315-656,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"20 m²
                    
                        Kawalerka Powiśle",https://www.otodom.pl/pl/oferta/kawalerka-powisle-ID45yS9.html#ddc20d44e1,"Warszawa, Śródmieście, Powiśle",1 200 zł,Kaucja:1 500 zł,Powierzchnia:20 m²,Liczba pokoi:1,Rodzaj zabudowy:blok,Piętro:3,Liczba pięter:6,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,Rok budowy:1970,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,windatylko dla niepalących,wynajmę również studentom,,Nr oferty w Otodom: 60431037,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=27,Czynsz - dodatkowo:200 zł,Data aktualizacji: 11 dni temu,,,,
1612260086-588,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"58 m²
                    
                        Do wynajęcia mieszkanie Warszawa Zacisze, ul. Zaci",https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-warszawa-zacisze-ul-zaci-ID44yuw.html#7f14664e28,"Warszawa, Targówek, Zacisze",2 500 zł,Kaucja:3 000 zł,Powierzchnia:58 m²,Liczba pokoi:3,Rodzaj zabudowy:blok,Piętro:2,Liczba pięter:4,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:kotłownia,Rok budowy:1995,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkatelewizorpralka,drzwi / okna antywłamaniowedomofon / wideofonmonitoring / ochrona,internet,balkonpiwnicaoddzielna kuchnia,Nr oferty w Otodom: 60191243,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=28,Czynsz - dodatkowo:300 zł,Data aktualizacji: 7 dni temu,,,,
1612260662-769,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72,"20 m²
                    
                        atrakcyjna kawalerka Ochota",https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-ochota-ID47dWm.html#a7da7fb6fb,"Warszawa, Ochota, Stara Ochota, ul. Białobrzeska",1 700 zł,Kaucja:2 000 zł,Powierzchnia:20 m²,Liczba pokoi:1,Rodzaj zabudowy:kamienica,Piętro:parter,Liczba pięter:3,Materiał budynku:cegła,Okna:plastikowe,Ogrzewanie:miejskie,,Stan wykończenia:do zamieszkania,zmywarkalodówkameblepiekarnikkuchenkapralka,drzwi / okna antywłamaniowedomofon / wideofon,piwnicatylko dla niepalących,wynajmę również studentom,Nr oferty w Otodom: 60827168,,https://www.otodom.pl/wynajem/mieszkanie/warszawa/?search%5Bprivate_business%5D=private&search%5Border%5D=created_at_first%3Adesc&search%5Bregion_id%5D=7&search%5Bsubregion_id%5D=197&search%5Bcity_id%5D=26&nrAdsPerPage=72&page=26,Czynsz - dodatkowo:170 zł,Data aktualizacji: 16 godzin temu,,,,
